student_id,reference_dt,status
08a024592eae8e4b6ad4ce7422055a11,"October 16, 2024",absent
af434b23ee5089a1cddc97eb69fb79d1,"October 16, 2024",tardy
9eb454583f8e4838c1d231fbd0f17327,"October 16, 2024",tardy
33263fe80a63c0a4ff44bdd1ad94a10e,"October 16, 2024",absent
adfc6ad26f761e16ef1bc40cf0844e87,"October 16, 2024",tardy
fc9e25f80dfd5bf19294590b97fdcf65,"October 16, 2024",halfdayExcused
5aea53e43b0d25d9a6e63f22a84a01ba,"October 16, 2024",present
28272a620921f65080e07b8e42db24ca,"October 16, 2024",tardy
388e4bc459cda10503c9e41aa5c63042,"October 16, 2024",present
98ef394f4a2a18dba0dde7d40ea78ee9,"October 16, 2024",present
1a6880688587304594c6824215383b6a,"October 16, 2024",present
aa825de85fc8b723834861d4df3fd42d,"October 16, 2024",absent
e8293ff9496cd37de400263b1ba5baf5,"October 16, 2024",present
46aacb86d1db165b45a0e1df66f5839a,"October 16, 2024",tardy
0bfdd1b72a9899cc1a798db4f7adccae,"October 8, 2024",present
d54238413e7fb803b4a045ba9a8adb45,"October 8, 2024",present
2161d1185a38324f2405dca3852c18ae,"October 8, 2024",tardy
7885850cea69cbb1bdf2cc189f38b1f9,"October 3, 2024",absent
55b2ff1a737f54cf8f8d1515c9ccca23,"October 8, 2024",present
08a024592eae8e4b6ad4ce7422055a11,"October 3, 2024",present
bf6b0928b5ccd632248b4e3522a2459d,"October 3, 2024",tardy
a58ff8e5f4f625ec4804c0ef04d411e9,"October 8, 2024",present
776274f58ccba4787901870beddfff2f,"October 3, 2024",present
0404fef6772c4d2bd951409b25818de8,"October 3, 2024",present
d97f705da611f773664c2a874a11f9c8,"October 8, 2024",tardy
c3876a39b01375cfd9cbc22e4b903ff5,"October 3, 2024",present
736e64b50ca06ec6cdee5fdef7450172,"October 3, 2024",present
7be7c0b7c65b083555658748e1657378,"October 8, 2024",tardy
64afe55a98646812eb9fa17bbfbdebd5,"October 3, 2024",tardy
19ebf33a1578a2c9bec67794b051388c,"October 3, 2024",present
effc09e997c03827c5b2d64c7137d760,"October 8, 2024",present
b6b19d0236210afb15bca997a5475391,"October 3, 2024",tardy
bc9d8d146eb6314ec250fbfa11bcb78f,"October 3, 2024",present
de5f825f1ba768a0cf1049425039ef4e,"October 8, 2024",present
103de076553700a42e6957f6ddb7ad65,"October 3, 2024",tardy
9b4c8e9688cdbe3bd8b2f957d424fc9a,"October 3, 2024",present
01b98f6bc13c878e4303cd65fe38e641,"October 8, 2024",present
ca41af3dd3062900cb4f731bf593840e,"October 3, 2024",present
fc9cf13ed06084bcdd7b0b5ffa696521,"October 3, 2024",present
f7c226e29d2485e1e9b65551b5118df9,"October 8, 2024",present
b7879d3c533c50dd257d36611c03562e,"October 3, 2024",absent
ac521576e393c2d8056ed4c46bb262f1,"October 3, 2024",tardy
dd649e5eeeaa6105e8e59bd8b2f9d93f,"October 8, 2024",present
63fb3c7aafbf045c808f5a50ee497a33,"October 3, 2024",present
5b003082c5b665893533ddcb9be4e755,"October 3, 2024",present
198444aa40aadb08dad880f162e81cd5,"October 8, 2024",present
a36318b8f076797aee0949bade2ee234,"October 3, 2024",tardy
6577b1075a23b4b5a256828537f1440e,"October 8, 2024",halfdayExcused
2e9a22c75df303571b6b21cba295feca,"October 3, 2024",halfdayExcused
350dc91ef8dafb94d739365dc42cc29f,"October 3, 2024",present
ac83af886e647d5b4b38c22f7891de98,"October 3, 2024",present
0c1c795dd6618e7f54142f53526bb13e,"October 8, 2024",tardy
6ef0cca8c31ce07f2bd45c6e40b4c408,"October 8, 2024",present
d138d267907ed87877460a13d3e1bc4c,"October 8, 2024",tardy
c7bca1ce6b615e7cda6b4a9a52ff111f,"October 8, 2024",tardy
f0df08e4fec24ea1335da3cd5bdfe5a3,"October 8, 2024",present
0444954addc8e42dc60c0272979e4447,"October 8, 2024",present
2592606c4cc604e370e374568a305c42,"October 8, 2024",present
b80ebdba6001b11067519148eeb53bea,"October 4, 2024",tardy
2ebeb45e11b5d46e11e46f46703eb0b9,"October 4, 2024",present
d814d55e30ddeab81dbb04e0c7da1163,"October 4, 2024",present
0fce5c55c4ae684d12a07bc62c349232,"October 4, 2024",tardy
a4936f6aad7d3464ef032750a262c15d,"October 4, 2024",present
c2340cb9fd9e55bebceec650c3603db9,"October 4, 2024",present
1010045cbc17170c021ae7417b8322b5,"October 4, 2024",tardy
a24e935eb993fd6372af552e9f1b52f4,"October 4, 2024",absent
6782a25cb1d03e44fe28eb334b0c872b,"October 4, 2024",present
9720f8cfb3e0c628baa903299bd8a68f,"October 4, 2024",present
85c0f236478d8ad3d8f569d583ca49a0,"October 4, 2024",present
6ba999cbd5a66bf246c52adf216f0e29,"October 4, 2024",tardy
5695418804b6978e3fe36ccca8a80928,"October 4, 2024",absent
76bd32e3e1b7249d1346a315d6648f5b,"October 4, 2024",present
bced37108b218da272ad68b5ab4f5415,"October 4, 2024",present
4f1023e554a1274e2533ba9d3a06864c,"October 4, 2024",present
0d4fe0bb4ebf99ea5ffaa172cee22dd0,"October 4, 2024",tardy
9598335f4f41898791d9b47215bde5eb,"October 4, 2024",tardy
db0e94f45e2697efeb3679de3b67e504,"October 4, 2024",present
8424a6848bf5c9a0ba9a07164048f1c7,"October 29, 2024",absent
02f641a41221483b6a460d7e5460f533,"October 4, 2024",present
5b003082c5b665893533ddcb9be4e755,"October 29, 2024",present
4a2edf669379a62f6c209078da27857a,"October 4, 2024",present
00604ee7f11d19ab07cedb4727bcdcd0,"October 29, 2024",present
096557fd6bb892dc49217e6d34dc0b18,"October 4, 2024",present
33263fe80a63c0a4ff44bdd1ad94a10e,"October 4, 2024",present
cdbdb1c503ff4e1cbddd3682f3622715,"October 4, 2024",tardy
19ebf33a1578a2c9bec67794b051388c,"October 4, 2024",present
01c35224ed1f8996a471f22829146460,"October 29, 2024",tardy
ae87c65ae6701f33a17d2cb7c6681853,"October 4, 2024",tardy
992d18c11a46598a4588a237b04f5592,"October 29, 2024",present
f9f1a5d4bef58ca2438acd6fd9dc572a,"October 4, 2024",present
87625f04e8d4a1624cc47157f367fbd4,"October 29, 2024",absent
f5e2e50ee855f0f3f1f4a896662ec01c,"October 29, 2024",present
5e9518984c73c5b44d79e5a1bc9c639b,"October 29, 2024",present
d1abf671ffdc66c968645ed87a300cc6,"October 29, 2024",present
11d306cbac24a748fabe742f4c2fdf56,"October 29, 2024",present
f260150f7763cfa4a37239e805aa730e,"October 29, 2024",present
19ebf33a1578a2c9bec67794b051388c,"October 29, 2024",present
e3f4dff69cfa71f3f9059b0fce356a00,"October 29, 2024",tardy
0e988854f733217ea8ef519cd73c32c8,"October 29, 2024",tardy
2e9a22c75df303571b6b21cba295feca,"October 29, 2024",present
28a1aabfb424e07795497a7948aa83a6,"October 29, 2024",present
3941db1a446ecba978bdf7bb34ef8805,"October 29, 2024",tardy
f1c853bc29545200a0524527d56b284d,"October 16, 2024",present
654d25a16ad38e5aef054fea830cb367,"October 29, 2024",present
5681309e9f1f919f611497c500fd6be4,"October 16, 2024",present
33a2556a5296e5aaaf42868044174855,"October 7, 2024",absent
206fac35f05d42b2cce88721bd8dd522,"October 3, 2024",present
567c394a7168e91347c22db926a9ab0a,"October 29, 2024",tardy
09deec9fb80c79881d100a13a74bb6dc,"October 3, 2024",present
a6f65441499c09928e907a002d4f8161,"October 16, 2024",present
a1824d527c87f2a88b1b3354691f1765,"October 7, 2024",present
38a4cd3f46d67eaa9002a082dabfa5a0,"October 3, 2024",tardy
e3496620392bbb78d4f93419877184eb,"October 16, 2024",present
9500ee5dbf7182605f0a84ef20718c31,"October 29, 2024",present
202941bebc590d6f21c5be1cb16895e6,"October 7, 2024",absent
a62fd9ed9095ef2ac15026c9f4d5b8ef,"October 3, 2024",tardy
96be94a4f60ae3b9538b50641fbcd1ef,"October 16, 2024",present
f96b4382df410c3935ac15f123c75147,"October 3, 2024",present
f1488709d79271a381fe70b0f84086ea,"October 29, 2024",present
193dacb1d7d9e2e4840e5b194d596813,"October 7, 2024",present
46865720e612794986eed1eff3dd6781,"October 16, 2024",tardy
654d25a16ad38e5aef054fea830cb367,"October 3, 2024",present
724c35a1c6b4228fe64ea1e81b7c5c13,"October 29, 2024",present
e4627244621513dbd6404b8c4a9afd5f,"October 3, 2024",tardy
51413629fe71671d2a58c06777e7ff41,"October 7, 2024",tardy
6971aff50705a4b431e116982b83ea0a,"October 16, 2024",tardy
1d1ec0b1e31c2ff2dc2c48ebf5ed2135,"October 29, 2024",tardy
3faab78181eb2460ced78baf5d107cc0,"October 3, 2024",present
8c697e14900f82469d97f393755d6228,"October 16, 2024",present
f71909d3aeac0f94a20c6ed201841aa9,"October 7, 2024",present
a06a4de9baccb4fb6c862b79d9c00b14,"October 3, 2024",present
0b59b9ce487395d8907a0f3353c03ef0,"October 16, 2024",present
bfdc5445154fc03c7f42aa657ac01645,"October 3, 2024",present
17993c7f09fcefafa1595626b3a477c5,"October 7, 2024",tardy
6f8c35a15b74d82d6b6fde13badfad31,"October 16, 2024",present
dd8fe9de9e404643e4d4d3d675a3ad87,"October 3, 2024",tardy
06e7214d422d3b4bea6396904f508e3c,"October 7, 2024",present
b11384c1ec5ff96572b6a2d6eb838e61,"October 3, 2024",present
992c8809fbf2994fd0a36e1013c7c3e0,"October 16, 2024",present
388e4bc459cda10503c9e41aa5c63042,"October 3, 2024",present
ea42a93b46632b779a6d9dc7d77e1e84,"October 16, 2024",tardy
2b6e50a28ca3c3e7c77af95209243141,"October 7, 2024",absent
a75d051d50e1b45f79cfe55bb5f87737,"October 3, 2024",tardy
c676b67898c3cc4abc58fc4b06e98657,"October 16, 2024",present
686491e62f4251b3c4579a00634dabd9,"October 7, 2024",tardy
8bbd1969aaf0161da5eae72c348083f9,"October 3, 2024",present
36c9d83d6e6b0107974280da13bd7ca2,"October 16, 2024",absent
7605d3267eae0ef8e242bbe7b44c75f7,"October 24, 2024",disciplinary
a9189042d482c27c2983aa61a8ce4528,"October 3, 2024",present
60fb922989c0b91bc6854e1f85b06406,"October 7, 2024",present
33256eb8659700c58136bc6591444b48,"October 3, 2024",tardy
6efb1ddec05182d410af1fde87afa2a0,"October 16, 2024",present
ad15267c5ba9a6e31df44e45cb61d6d3,"October 16, 2024",present
5c229f6498aad26a99f29962e6bc1931,"October 3, 2024",present
64bee25c31cd3609e12df08799e2c4f8,"October 7, 2024",present
63383875d8556046414813c89ef5f064,"October 3, 2024",disciplinary
f507af749fea1031b7e914d5d462259b,"October 16, 2024",present
a7ca66c539ebcaf86d06052859efe1cb,"October 7, 2024",absent
d1d22aae36addb4001fc215c17651aca,"October 3, 2024",present
e4ba403ebd00ffa0ffad941761664c2d,"October 16, 2024",tardy
98c7473048bff3b7e3bd382a7b9acae8,"October 3, 2024",tardy
bb8068c182f35d61db6243665f7cf22a,"October 7, 2024",present
87625f04e8d4a1624cc47157f367fbd4,"October 24, 2024",absent
792ae3fde1824b0a10703bf3a3b4e69f,"October 7, 2024",present
5aea53e43b0d25d9a6e63f22a84a01ba,"October 7, 2024",present
a951e88df88a21a0c9132949ef233b09,"October 7, 2024",present
b80ebdba6001b11067519148eeb53bea,"October 7, 2024",present
e4c74d77664cb299010c62f1a7a105f6,"October 7, 2024",present
8d294ea36963516a2320850587b12981,"October 24, 2024",tardy
98c7473048bff3b7e3bd382a7b9acae8,"October 7, 2024",present
190bc038e120af25370e259ee6b41814,"October 7, 2024",present
d4c9f3897ee4ed3a1030374101e3e693,"October 7, 2024",tardy
1bc5d601fec6191b4492fd090b68ee9d,"October 7, 2024",present
217c5bbadf544b8ecc024e83a83b066c,"October 24, 2024",present
9b27b9aa415e09dc87f1bb3c3db62266,"October 7, 2024",present
48a21181d2653e22552ba731d6265ce1,"October 7, 2024",present
49f5c6ee9bd09e7cd3b8b9caa871dd3c,"October 7, 2024",absent
a086994abac25462f6df979474dd829b,"October 7, 2024",present
202a48281fcbbaed4488b4ca3f694432,"October 24, 2024",present
fa8b968989df7b585021573b13436694,"October 24, 2024",present
4f327e3aca194bf0a8771b8a0b724588,"October 24, 2024",present
62f915cca380d1c1fa6e050d0c9def59,"October 24, 2024",tardy
3122978af90ad99559a68f790af0ddce,"October 24, 2024",present
45d7c8f087f878ae6ab431cdb25af9c7,"October 24, 2024",tardy
88baaee08a23683546b17b1247db7d2d,"October 8, 2024",present
5e9518984c73c5b44d79e5a1bc9c639b,"October 8, 2024",present
3e8f3aaf33025382c6a4deb207b43d9f,"October 9, 2024",present
466c312723ffe2a550b224a1577d994d,"October 8, 2024",tardy
531f72b2dae0b184553cf268b65e9a60,"October 9, 2024",present
e87050edd4d2b965240e5b3a6ff24dd0,"October 24, 2024",present
de2444ebf4985034ce848abdc96da172,"October 8, 2024",present
f0540f72d3e84aed440fb2b34ba35ea1,"October 9, 2024",present
456a758e6ef0ece00f23d1973f39507c,"October 8, 2024",present
6ba999cbd5a66bf246c52adf216f0e29,"October 8, 2024",tardy
9be75728c6cbb42a900b5070663a8d6d,"October 9, 2024",tardy
c952190f6cfc3b029afbd0c2a862a121,"October 24, 2024",present
aa825de85fc8b723834861d4df3fd42d,"October 8, 2024",present
a01e0964dbe50f7111a1e63379a04e67,"October 9, 2024",absent
540c58fbb7a694e8ff7f7efb2abd60b9,"October 8, 2024",absent
2d0948f5c2fb7dedf3f1dc320018e151,"October 9, 2024",absent
605c9967a8d31b58844c27f0a7b1f36a,"October 8, 2024",present
fe03c7dba401159780eaf6a45156e5ba,"October 9, 2024",present
3c9b308a9d702cf1406d57ecf0159ea0,"October 8, 2024",tardy
1e9bf313de9a287c7d0532b9e1a36bdd,"October 24, 2024",tardy
a4936f6aad7d3464ef032750a262c15d,"October 8, 2024",present
8763cc5529f932ae063368605b6b45a6,"October 9, 2024",present
7e6e93c8615985f2e5fa1f9742d49a70,"October 8, 2024",present
4af8f8a9b14ae0db2cde285c0c333a5d,"October 9, 2024",disciplinary
fa8b968989df7b585021573b13436694,"October 8, 2024",tardy
bcbc4d65842027b068576d92f7e251e4,"October 9, 2024",present
adfc6ad26f761e16ef1bc40cf0844e87,"October 8, 2024",present
bd101ddc066b36068eff4282971b8ba9,"October 24, 2024",present
3c454777c0d614e53b54c53802f79c09,"October 9, 2024",present
db0e94f45e2697efeb3679de3b67e504,"October 8, 2024",present
fef2cc0558e3ff2db8237a71405777f4,"October 8, 2024",present
04c47531e15cb262de94ebf6fd75da13,"October 9, 2024",present
d7a97f10ffdd5860e03746d72153caf1,"October 8, 2024",present
a3d55e4ff883792f4bb72d69ca7e4f16,"October 9, 2024",present
acacf42562d329ce2fe500461dc2904a,"October 24, 2024",present
eb16a322e2e423951e194328f2fad262,"October 8, 2024",present
e30daffa402a24e5e97dd1de461ae72a,"October 4, 2024",tardy
096557fd6bb892dc49217e6d34dc0b18,"October 9, 2024",present
d72f0816ad118f38a4a04f7f93cc68a2,"October 8, 2024",tardy
190bc038e120af25370e259ee6b41814,"October 4, 2024",present
cc5f14e14ef50bc92bda09e8653859cf,"October 4, 2024",present
f1c853bc29545200a0524527d56b284d,"October 9, 2024",tardy
51b760cc59d3ec4a9dea4760dd392e7b,"October 8, 2024",present
cb816367f7d7aa34b7872b40fe870ae8,"October 4, 2024",absent
72d195d137486992eb0f1afb79c0ef69,"October 8, 2024",present
72e3b9041aa1f9ce4ade1cdfd37d1e42,"October 4, 2024",present
af6586f221d908bb4e1eec5f2e831eb8,"October 9, 2024",tardy
cb80449393bdae0701980d19e18caeb5,"October 24, 2024",present
fd57ca90f4b09565b5519e40ffbdc000,"October 4, 2024",present
ab66e982068cd85d66c45d110a124a18,"October 8, 2024",present
9b27b9aa415e09dc87f1bb3c3db62266,"October 4, 2024",present
eb15c7b173b71cbae26555bc81873193,"October 9, 2024",present
1c4842adfca2cc3d85e0d7d14e87e88d,"October 4, 2024",present
560add63b2362ea772a119aac2635df8,"October 8, 2024",tardy
fb923c834925307808611f75bf61bf7e,"October 4, 2024",tardy
4fc166cf501895c7893266b070e50b3f,"October 9, 2024",present
1240b9616ca0b357eb6f7a067b5ab916,"October 8, 2024",present
c465e9d3ae0274b3d64dcd496b52030d,"October 4, 2024",present
9598335f4f41898791d9b47215bde5eb,"October 24, 2024",present
4f3a29d94b7025f98e95a423fa013c9f,"October 9, 2024",tardy
34bd096415e869ae3bb8ecaacf34f603,"October 4, 2024",tardy
e1b42368f03d04fc0539e20d2a0d275e,"October 8, 2024",present
992d18c11a46598a4588a237b04f5592,"October 4, 2024",present
6f1210cb00acaf168cf5a45a45eba5be,"October 8, 2024",absent
4d3deb87b6794ca5ec2e1e14c8645f3b,"October 4, 2024",present
599c865db3db3f930ed6526ed410cd03,"October 9, 2024",tardy
89b6b1d1eb39a1908b921841a53671a5,"October 4, 2024",present
6ca7be93a5845a1725feb3cea16fd439,"October 9, 2024",present
5a359dfd3a28bf27378982f0ff944abe,"October 4, 2024",present
db0e94f45e2697efeb3679de3b67e504,"October 24, 2024",tardy
e2bc6f8925c3ec855d69e3f1cd80afdf,"October 9, 2024",present
ca41af3dd3062900cb4f731bf593840e,"October 9, 2024",present
3273ebc4923c0b12436331166a6b2991,"October 9, 2024",present
4fc166cf501895c7893266b070e50b3f,"October 24, 2024",tardy
1839ab8edca06b0e5be07ad742a71c20,"October 9, 2024",present
d987c0a59f033fb088c90202d7bb8a36,"October 3, 2024",present
2f329518c4f7d01c5bc89738b282ae79,"October 3, 2024",present
71fe1aacf6163bda13ab740f248dc64f,"October 3, 2024",present
76bd32e3e1b7249d1346a315d6648f5b,"October 24, 2024",present
01b98f6bc13c878e4303cd65fe38e641,"October 3, 2024",present
c203fe558e88ec9d0baf87e791f69f1c,"October 3, 2024",present
ea1e7fde6b41f86b4960d3d3e1f009e6,"October 3, 2024",tardy
49f5c6ee9bd09e7cd3b8b9caa871dd3c,"October 3, 2024",absent
9b7787f5e6b893967bc76b540abb3ed7,"October 3, 2024",present
a951e88df88a21a0c9132949ef233b09,"October 3, 2024",present
83616ef296f4a1ba8b83ec42937f59ab,"October 24, 2024",present
dfe6d7e492c3ec3607bb8403dd1e46ea,"October 3, 2024",present
853039dc580a6a06d1369952b0ed875a,"October 3, 2024",present
9a4f226d8f397a451c0ff1b4b9cb3e27,"October 3, 2024",tardy
f1c853bc29545200a0524527d56b284d,"October 3, 2024",tardy
9ff27d0ac2104d33788cf5f8dee79240,"October 3, 2024",tardy
0238adc099296903e76795467af9315f,"October 3, 2024",present
de2444ebf4985034ce848abdc96da172,"October 3, 2024",present
4582d2458316a9ade9e4043bc46313d7,"October 3, 2024",present
5a359dfd3a28bf27378982f0ff944abe,"October 3, 2024",present
d31d76c6bb7d6c0b91c07293b6cf3a89,"October 24, 2024",present
e0b17a8224bd1e415941cadcd856531b,"October 3, 2024",tardy
c54f0a25be1a3009107e0e04dcc87986,"October 3, 2024",present
d02c21726f6a1e330e602f8e889b8f49,"October 3, 2024",present
55b2ff1a737f54cf8f8d1515c9ccca23,"October 3, 2024",tardy
686491e62f4251b3c4579a00634dabd9,"October 3, 2024",tardy
ae9099a6b5d81722db3cfb94716966e8,"October 24, 2024",present
0e20be361cd8cb2a3fff3974b2b89a80,"October 16, 2024",present
103de076553700a42e6957f6ddb7ad65,"October 16, 2024",present
8f31c12b3df0b126fb76348ec8d17e55,"October 16, 2024",present
6112c434ef375f1b96ed90f1f7dd6836,"October 16, 2024",absent
d450b5b27edc0cf6876f2012cc7c9ad8,"October 16, 2024",tardy
456a758e6ef0ece00f23d1973f39507c,"October 16, 2024",present
a9189042d482c27c2983aa61a8ce4528,"October 16, 2024",tardy
560add63b2362ea772a119aac2635df8,"October 16, 2024",present
7605d3267eae0ef8e242bbe7b44c75f7,"October 29, 2024",disciplinary
fe03c7dba401159780eaf6a45156e5ba,"October 16, 2024",tardy
9500ee5dbf7182605f0a84ef20718c31,"October 16, 2024",present
bfbe79d3eab954ce4eeb66aebb76cf9a,"October 16, 2024",tardy
9c689fb01f6b6779b1c09946c7fe35a5,"October 29, 2024",present
ef1e99bc1e9b348767ddde419f6e1fcf,"October 16, 2024",present
23606240aac9b0db98e53def288aaaa1,"October 29, 2024",present
a67026ead97e26fddf75fdedf42545ec,"October 16, 2024",present
8544c47f64c849867ec021bcba401f1c,"October 29, 2024",present
64bee25c31cd3609e12df08799e2c4f8,"October 16, 2024",absent
db4670fe863e687af2925ff1632cee27,"October 29, 2024",present
1f2955b21b5b0f52b771012d348e5989,"October 16, 2024",absent
8378df978a17c824ac26facb844ab0d4,"October 16, 2024",present
01b98f6bc13c878e4303cd65fe38e641,"October 29, 2024",present
466c312723ffe2a550b224a1577d994d,"October 16, 2024",tardy
ea1e7fde6b41f86b4960d3d3e1f009e6,"October 29, 2024",present
dd649e5eeeaa6105e8e59bd8b2f9d93f,"October 16, 2024",present
dc901022ee6c76feb3a3f11d22a17a3c,"October 29, 2024",tardy
e1cc202f9d234479fc7c3f62381bf648,"October 29, 2024",tardy
d137971d4b0f11989fe3d3fe2cf914a6,"October 29, 2024",absent
c54f0a25be1a3009107e0e04dcc87986,"October 29, 2024",present
a30a6a3df6ae6e6f993d3012dbaa8fae,"October 7, 2024",present
4a6789d620bc4392d1ca8e8675758357,"October 29, 2024",tardy
b7bb805d339b6684fbda57272338e64b,"October 7, 2024",present
8ea25efbc206b8cdbf6a55f7b2aa6de8,"October 29, 2024",present
83128bf171c717d9931130479f906aa6,"October 7, 2024",present
9ea191ffb763e7c0ad4f3d5b6626c202,"October 29, 2024",present
dafe6d0d552b24a118dec2e70b91fa42,"October 7, 2024",present
62fc7fd84fcedd0d00e6492779f6182c,"October 29, 2024",tardy
90905ea7002c01c981a59493d91d2a78,"October 7, 2024",present
6198442dfbc28979faaa8f605d12414d,"October 29, 2024",present
c1ae2fe38451a4b31e0e99067409f0a0,"October 7, 2024",present
b983c3bb19ec4c593a2069554305c308,"October 29, 2024",present
d7a97f10ffdd5860e03746d72153caf1,"October 7, 2024",present
2ffe6e603955c80e252e12cfa0bab604,"October 29, 2024",tardy
82213a5117c413a8effeea86047d8e9a,"October 7, 2024",present
71fe1aacf6163bda13ab740f248dc64f,"October 29, 2024",tardy
043b66891285e50e86a3d722e298de09,"October 7, 2024",absent
8000d000ce5e245d3e71daf64adaa49c,"October 29, 2024",tardy
4f327e3aca194bf0a8771b8a0b724588,"October 7, 2024",present
83616ef296f4a1ba8b83ec42937f59ab,"October 29, 2024",present
522257b6557af9ba84ba084dd5345acf,"October 7, 2024",present
4af8f8a9b14ae0db2cde285c0c333a5d,"October 29, 2024",absent
cb80449393bdae0701980d19e18caeb5,"October 7, 2024",present
4d3deb87b6794ca5ec2e1e14c8645f3b,"October 29, 2024",present
40473edec94440ef7e1e59e2c6f4e55f,"October 7, 2024",present
29c5c6070dd1f779c4486ae1db818af1,"October 29, 2024",present
4fcf6479a4b9f9dbda72d1488e51cec0,"October 7, 2024",present
172e1e363b8fa26f82c1a16d868ef6f0,"October 7, 2024",present
28a1aabfb424e07795497a7948aa83a6,"October 7, 2024",tardy
f2307dfdc89cac547f93bd49ba75c164,"October 7, 2024",present
53cff01822f5ffc95bfb4791baaa84e3,"October 7, 2024",present
a34032cd30a0c87df5bbe8780a970ba6,"October 7, 2024",present
7e6e93c8615985f2e5fa1f9742d49a70,"October 7, 2024",present
5da052af32e76d171520206cac1da1ec,"October 7, 2024",present
560add63b2362ea772a119aac2635df8,"October 7, 2024",tardy
af21b5d2c4b5078aa0dfa02308e3b9b6,"October 7, 2024",present
420caf9e3799ea81d4289fbd3f54af87,"October 7, 2024",present
c676b67898c3cc4abc58fc4b06e98657,"October 4, 2024",tardy
cdf5ba19a6f1267f5d7b9120a608e386,"October 4, 2024",tardy
c3683c02a84a1fa38505cfe4a2df732f,"October 4, 2024",present
2f164f5cd5db46a4286f528f322ff690,"October 4, 2024",absent
5106fa78d632a40aae716ba4f0666b99,"October 4, 2024",tardy
a951e88df88a21a0c9132949ef233b09,"October 4, 2024",tardy
3faab78181eb2460ced78baf5d107cc0,"October 4, 2024",tardy
3c53e59168a1d7af2ce214f514189a63,"October 4, 2024",present
f9e32ca1913ca38160339f7e7a9aa54d,"October 4, 2024",present
654d25a16ad38e5aef054fea830cb367,"October 4, 2024",present
5c229f6498aad26a99f29962e6bc1931,"October 4, 2024",present
e6295a2e8f316c67485ff264272cb5e4,"October 4, 2024",present
2df103457a5f5f2c3d62b2c3ff3ea1b1,"October 4, 2024",present
d67a9c5067c540b064ec0e0b17363b88,"October 4, 2024",present
340aea2e0168c5509c97a097481c30ee,"October 4, 2024",halfdayExcused
654c8bb12ca466cd5fe3578c05703641,"October 3, 2024",present
cd777f826bce98bc998cec6350822a0d,"October 3, 2024",present
2161d1185a38324f2405dca3852c18ae,"October 3, 2024",present
c871f206e6a38855be53aa28aae2feea,"October 3, 2024",present
c7bca1ce6b615e7cda6b4a9a52ff111f,"October 3, 2024",absent
cc50cfb2e69f591766e5018e6aa0b2db,"October 3, 2024",present
a3d55e4ff883792f4bb72d69ca7e4f16,"October 3, 2024",present
b9bf4be703d5a63bf798c6f50cd3cdbb,"October 3, 2024",present
3712f414ecf7ae5b1122a0f1e8e73b3b,"October 3, 2024",present
24e1406fd3bebc80d4eb8aac5396cf88,"October 3, 2024",present
a58ff8e5f4f625ec4804c0ef04d411e9,"October 3, 2024",tardy
b800a706a6bcadce5e68e952ba024e1d,"October 3, 2024",present
33abf2abe78f9acfe5ac35366a6ddfbf,"October 3, 2024",present
2116137a23f5680ca754e5b41f98083f,"October 3, 2024",present
44588739fa8e475728bb5142f3cf3405,"October 3, 2024",present
055b3f28ba4370aa4b49b047aa2ac280,"October 3, 2024",present
4f1023e554a1274e2533ba9d3a06864c,"October 3, 2024",present
30a922fee1fdea522eabbff51889885c,"October 3, 2024",present
456a758e6ef0ece00f23d1973f39507c,"October 3, 2024",present
d1abf671ffdc66c968645ed87a300cc6,"October 3, 2024",present
c1038103571b2ef3a6f2b236ca4d6708,"October 3, 2024",present
fc7831dc60b3e9ac57ecff514dc35101,"October 3, 2024",tardy
392541b1ac133dcd3f584ec046727436,"October 3, 2024",disciplinary
98b20ef3d294fcbe0b76ac9965d4ea59,"October 3, 2024",present
7a100f7b83cc452d99d4505cd6af1e21,"October 3, 2024",present
776274f58ccba4787901870beddfff2f,"October 8, 2024",present
2116137a23f5680ca754e5b41f98083f,"October 8, 2024",present
1f2955b21b5b0f52b771012d348e5989,"October 8, 2024",present
7687bed67a3bb3ea8fbb49221d80bcf1,"October 8, 2024",present
9dee9ccff18d10620f9f23653745be34,"October 8, 2024",tardy
40473edec94440ef7e1e59e2c6f4e55f,"October 16, 2024",tardy
7a6ee199ddce2d5e1bcadf3beaae9936,"October 8, 2024",halfdayExcused
edc78d27016ddda2adf00755b21755e5,"October 16, 2024",tardy
d138d267907ed87877460a13d3e1bc4c,"October 16, 2024",present
c1038103571b2ef3a6f2b236ca4d6708,"October 8, 2024",present
af3ff20b337d665b0e990ae03658b7c0,"October 16, 2024",present
85eac196dac8b02343f917ef85761fc0,"October 16, 2024",present
262d2c942b0a60d11d40cbe5cab5b6fd,"October 8, 2024",tardy
e1cc202f9d234479fc7c3f62381bf648,"October 16, 2024",absent
3894a8b402512c76c313c7a03f608665,"October 8, 2024",tardy
f823060a405caf9117a56a486f94c40f,"October 16, 2024",present
44588739fa8e475728bb5142f3cf3405,"October 8, 2024",present
497e40d606001d565c59b74ea851311b,"October 16, 2024",present
3ccdea4d2a29cd279e998ecc1e29c170,"October 16, 2024",present
664bfff4e4fa15b2332da6ad2b2fa171,"October 8, 2024",tardy
d380e4ebe089dde34765dc5949c1eb74,"October 16, 2024",absent
fd57ca90f4b09565b5519e40ffbdc000,"October 8, 2024",present
e3477f25a19acc882181008b643a77cc,"October 16, 2024",present
